Unnamed: 0,prime,target,target.RT,avg_neigh_cos
1673,detach,separate,910.0625,0.3863157894736842
1674,detail,awake,667.4193548387096,0.3789473684210526
1675,detail,specific,712.0,0.3789473684210526
1676,detective,god,735.6333333333333,0.5352631578947369
1677,detective,private,665.3939393939394,0.5352631578947369
1678,deteriorate,decay,751.3571428571429,0.40842105263157896
1679,deteriorate,legend,735.40625,0.40842105263157896
1680,determine,constructio,788.5625,0.4847368421052632
1681,determine,decide,689.2258064516129,0.4847368421052632
1682,develop,doughnut,870.6206896551724,0.4394736842105263
1683,develop,grow,816.1290322580645,0.4394736842105263
1684,development,cabinet,678.2258064516129,0.35789473684210527
1685,development,growth,684.8387096774194,0.35789473684210527
1686,devil,club,643.1333333333333,0.49947368421052635
1687,devil,evil,646.6,0.49947368421052635
1688,dew,lots,738.5,0.42263157894736847
1689,dew,morning,794.0322580645161,0.42263157894736847
1690,diagram,graph,688.0,0.43105263157894735
1691,diagram,minor,729.0,0.43105263157894735
1692,dial,phone,548.0625,0.4226315789473684
1693,dial,punishment,668.90625,0.4226315789473684
1694,diameter,circle,636.75,0.4794736842105263
1695,diameter,rattle,879.9310344827586,0.4794736842105263
1696,dice,backpack,795.0,0.40631578947368424
1697,dice,game,578.6774193548387,0.40631578947368424
1698,dictator,communist,781.7857142857143,0.46578947368421053
1699,dictator,lamb,699.9354838709677,0.46578947368421053
1700,differ,hospital,782.741935483871,0.41578947368421054
1701,differ,similar,784.9333333333333,0.41578947368421054
1702,difference,kidnap,813.9655172413793,0.4136842105263158
1703,difference,subtract,687.4333333333333,0.4136842105263158
1704,difficulty,shoot,608.483870967742,0.38315789473684214
1705,difficulty,trouble,637.0322580645161,0.38315789473684214
1706,dig,fox,644.3225806451613,0.4957894736842105
1707,dig,shovel,720.3333333333334,0.4957894736842105
1708,digger,dagger,809.04,0.39999999999999997
1709,digger,mall,743.7241379310345,0.39999999999999997
1710,digit,number,637.75,0.41789473684210526
1711,digit,stove,682.4333333333333,0.41789473684210526
1712,dignity,caring,777.3125,0.4505263157894737
1713,dignity,pride,591.483870967742,0.4505263157894737
1714,dilemma,curtains,742.6363636363636,0.39842105263157895
1715,dilemma,decision,707.1875,0.39842105263157895
1716,diligence,smile,632.9655172413793,0.34789473684210526
1717,diligence,try,656.0,0.34789473684210526
1718,dim,early,612.4193548387096,0.3726315789473684
1719,dim,light,606.939393939394,0.3726315789473684
1720,dime,dive,770.8571428571429,0.43105263157894735
1721,dime,phone,698.625,0.43105263157894735
1722,diminish,drunk,724.9333333333333,0.4526315789473684
1723,diminish,lesson,648.2727272727273,0.4526315789473684
1724,dine,once,723.4230769230769,0.4352631578947368
1725,dine,out,605.5806451612904,0.4352631578947368
1726,diner,cut,611.2333333333333,0.44578947368421057
1727,diner,supper,710.09375,0.44578947368421057
1728,dinner,beard,714.1724137931035,0.5778947368421052
1729,dinner,supper,612.1428571428571,0.5778947368421052
1730,dinosaur,extinct,833.03125,0.5357894736842105
1731,dinosaur,read,621.1875,0.5357894736842105
1732,dip,action,622.8709677419355,0.40789473684210525
1733,dip,chip,637.8965517241379,0.40789473684210525
1734,diploma,compact,679.9,0.45736842105263154
1735,diploma,graduation,631.5454545454545,0.45736842105263154
1736,direct,forward,628.741935483871,0.32473684210526316
1737,direct,restaurant,617.8064516129032,0.32473684210526316
1738,direction,east,564.1333333333333,0.4605263157894737
1739,direction,geek,781.9655172413793,0.4605263157894737
1742,dirt,many,615.3103448275862,0.4505263157894737
1743,dirt,mud,610.4137931034483,0.4505263157894737
1744,disagreement,argument,835.258064516129,0.43
1745,disagreement,bit,757.6071428571429,0.43
1746,disallow,allow,756.3333333333334,0.37894736842105264
1747,disallow,later,734.5806451612904,0.37894736842105264
1748,disappear,annoy,772.1612903225806,0.49894736842105264
1749,disappear,vanish,722.8666666666667,0.49894736842105264
1750,disaster,earthquake,603.5483870967741,0.46421052631578946
1751,disaster,name,792.125,0.46421052631578946
1752,disbelief,alive,624.6451612903226,0.4063157894736842
1753,disbelief,brother,683.6451612903226,0.4063157894736842
1754,disbelieve,believe,643.65625,0.45105263157894737
1755,disbelieve,own,608.90625,0.45105263157894737
1756,disc,compact,676.375,0.42684210526315786
1757,disc,disagreement,777.3548387096774,0.42684210526315786
1758,discipline,strict,689.5333333333333,0.4231578947368422
1759,discipline,sunday,626.6774193548387,0.4231578947368422
1760,discomfort,hard,655.4193548387096,0.49157894736842106
1761,discomfort,klutz,1013.2857142857144,0.49157894736842106
1762,discourage,encourage,740.6774193548387,0.46263157894736845
1763,discourage,field,682.125,0.46263157894736845
1764,discovery,find,599.9642857142857,0.41789473684210526
1765,discovery,hitchhike,920.84,0.41789473684210526
1766,discreet,basic,631.5806451612904,0.42368421052631583
1767,discreet,cautious,722.125,0.42368421052631583
1768,disease,amuse,830.8636363636364,0.5257894736842106
1769,disease,cure,622.6774193548387,0.5257894736842106
1770,disgrace,jungle,628.258064516129,0.4852631578947368
1771,disgrace,shame,714.0967741935484,0.4852631578947368
1772,disguise,bush,647.46875,0.40631578947368424
1773,disguise,mustache,723.96875,0.40631578947368424
1774,disgusting,abuse,720.09375,0.55
1775,disgusting,gross,641.0,0.55
1776,dish,beg,709.7857142857143,0.5189473684210526
1777,dish,plate,672.1071428571429,0.5189473684210526
1780,dishonest,car,624.7666666666667,0.4942105263157895
1781,dishonest,honest,650.53125,0.4942105263157895
1782,disintegrate,important,748.3125,0.42368421052631583
1783,disintegrate,vanish,712.6129032258065,0.42368421052631583
1784,dislike,hate,628.6875,0.45789473684210524
1785,dislike,sand,637.6060606060606,0.45789473684210524
1786,disorder,order,590.4193548387096,0.4731578947368421
1787,disorder,time,678.483870967742,0.4731578947368421
1788,disown,abandon,856.0689655172414,0.471578947368421
1789,disown,patient,706.0,0.471578947368421
1790,disperse,active,714.25,0.4005263157894737
1791,disperse,spread,698.15625,0.4005263157894737
1792,display,little,650.90625,0.3726315789473684
1793,display,show,555.969696969697,0.3726315789473684
1794,disregard,ignore,632.4,0.3952631578947368
1795,disregard,shy,642.1935483870968,0.3952631578947368
1796,dissimilar,similar,707.6451612903226,0.3847368421052632
1797,dissimilar,supper,689.7,0.3847368421052632
1798,dissolve,pyramid,747.2903225806451,0.42157894736842105
1799,dissolve,salt,576.40625,0.42157894736842105
1800,distance,far,631.5454545454545,0.39631578947368423
1801,distance,lesson,623.6774193548387,0.39631578947368423
1802,distinct,alert,743.5,0.4221052631578947
1803,distinct,specific,832.8928571428571,0.4221052631578947
1804,disturb,club,674.551724137931,0.46578947368421053
1806,ditch,concert,688.3870967741935,0.39842105263157895
1807,ditch,hole,646.75,0.39842105263157895
1808,divide,good,607.741935483871,0.3968421052631579
1809,divide,multiply,790.46875,0.3968421052631579
1810,division,beautiful,633.1935483870968,0.39999999999999997
1811,division,separate,775.6551724137931,0.39999999999999997
1813,do,willing,646.2903225806451,0.7552631578947369
1814,doe,jane,649.125,0.28631578947368425
1815,doe,meet,712.875,0.28631578947368425
1816,doll,house,625.03125,0.47263157894736846
1817,doll,police,782.1935483870968,0.47263157894736846
1820,dominant,male,664.060606060606,0.44421052631578956
1821,dominant,scary,642.5,0.44421052631578956
1822,dominate,control,612.1935483870968,0.4273684210526316
1823,dominate,killer,611.28125,0.4273684210526316
1824,donation,gift,598.8125,0.4526315789473684
1825,donation,positive,768.3548387096774,0.4526315789473684
1826,done,gone,713.0333333333333,0.5694736842105264
1827,done,speech,649.3870967741935,0.5694736842105264
1828,donkey,ass,641.7096774193549,0.3863157894736842
1830,door,funny,568.2258064516129,0.5478947368421053
1831,door,open,610.448275862069,0.5478947368421053
1832,doorbell,night,596.1612903225806,0.4826315789473684
1833,doorbell,ring,671.6666666666666,0.4826315789473684
1834,doorway,do,582.2258064516129,0.4784210526315789
1835,doorway,hallway,628.6,0.4784210526315789
1836,doubt,believe,606.6333333333333,0.46315789473684205
1837,doubt,temple,769.1290322580645,0.46315789473684205
1838,dough,doughnut,738.1333333333333,0.46
1839,dough,driving,778.2333333333333,0.46
1840,dove,fighter,694.9677419354839,0.4231578947368422
1841,dove,peace,573.258064516129,0.4231578947368422
1842,down,descend,739.2666666666667,0.541578947368421
1843,down,nut,671.0,0.541578947368421
1844,downstairs,in,704.7586206896551,0.5689473684210526
1845,downstairs,upstairs,632.78125,0.5689473684210526
1846,downtown,busy,664.15625,0.4942105263157895
1847,downtown,leaf,648.8709677419355,0.4942105263157895
1848,dozen,juvenile,918.6666666666666,0.48368421052631577
1849,dozen,twelve,573.53125,0.48368421052631577
1852,drag,race,604.5333333333333,0.46473684210526317
1853,drag,rot,759.6842105263158,0.46473684210526317
1854,dragon,independent,758.40625,0.46
1855,dragon,queen,624.625,0.46
1858,drawing,bean,863.6551724137931,0.48578947368421055
1859,drawing,painting,676.1935483870968,0.48578947368421055
1860,dressing,honesty,622.1333333333333,0.4410526315789474
1861,dressing,salad,808.0645161290323,0.4410526315789474
1862,drill,bit,637.8275862068965,0.4094736842105263
1863,drill,change,634.0625,0.4094736842105263
1864,drip,drop,586.0322580645161,0.4410526315789474
1865,drip,give,734.925925925926,0.4410526315789474
1866,drive,cough,639.28125,0.5047368421052632
1867,drive,in,602.8666666666667,0.5047368421052632
1868,driveway,pavement,692.7741935483871,0.4731578947368421
1869,driveway,surgery,791.516129032258,0.4731578947368421
1870,drop,annoying,765.9677419354839,0.5189473684210526
1871,drop,fall,674.15625,0.5189473684210526
1872,drown,plant,647.6060606060606,0.42526315789473684
1873,drown,suffocate,765.741935483871,0.42526315789473684
1874,drowsy,cab,682.5,0.4973684210526315
1875,drowsy,tired,635.8387096774194,0.4973684210526315
1876,drug,cocaine,676.53125,0.57
1877,drug,definition,782.2727272727273,0.57
1878,drugs,illegal,666.28125,0.5863157894736842
1879,drugs,swamp,670.6538461538462,0.5863157894736842
1880,drum,span,855.9130434782609,0.4921052631578947
1881,drum,stick,626.6666666666666,0.4921052631578947
1882,drunk,alcohol,610.5,0.5626315789473684
1883,drunk,stamp,705.6,0.5626315789473684
1884,duck,quack,803.3103448275862,0.4689473684210526
1885,duck,strange,696.0645161290323,0.4689473684210526
1888,due,dagger,810.0416666666666,0.3968421052631579
1889,due,now,706.9666666666667,0.3968421052631579
1890,dull,dirt,608.65625,0.523157894736842
1891,dull,knife,609.1935483870968,0.523157894736842
1892,dumb,deaf,683.2068965517242,0.5542105263157895
1893,dumb,verb,647.7333333333333,0.5542105263157895
1894,dump,garbage,722.2121212121212,0.47526315789473683
1895,dump,negative,683.0625,0.47526315789473683
1896,dunk,basketball,667.1212121212121,0.36315789473684207
1897,dunk,thief,620.258064516129,0.36315789473684207
1898,duplicate,true,589.0,0.3363157894736842
1899,duplicate,same,571.4827586206897,0.3363157894736842
1900,dusk,before,682.03125,0.45631578947368423
1901,dusk,sunset,697.4193548387096,0.45631578947368423
1902,dust,area,623.6666666666666,0.4352631578947368
1903,dust,pan,618.3225806451613,0.4352631578947368
1904,dustpan,clean,647.6875,0.49947368421052635
1905,dustpan,door,584.8387096774194,0.49947368421052635
1906,dynamite,explosion,657.3333333333334,0.3936842105263158
1907,dynamite,maybe,573.4333333333333,0.3936842105263158
1908,dynasty,empire,686.5806451612904,0.42947368421052634
1909,dynasty,value,669.6,0.42947368421052634
1910,eager,tissue,698.5483870967741,0.4447368421052631
1911,eager,willing,784.2142857142857,0.4447368421052631
1912,eagle,america,724.96875,0.41947368421052633
1913,eagle,washer,705.3870967741935,0.41947368421052633
1914,early,bird,572.0909090909091,0.4678947368421053
1915,early,protection,657.0645161290323,0.4678947368421053
1916,earnestness,honesty,663.4,0.5210526315789474
1917,earnestness,ridiculous,789.1724137931035,0.5210526315789474
1918,earring,hoop,716.4,0.44421052631578944
1919,earring,oven,631.53125,0.44421052631578944
1920,earthquake,hurricane,748.2258064516129,0.46578947368421053
1921,earthquake,movie,648.375,0.46578947368421053
1922,east,beginning,761.2333333333333,0.4947368421052632
1923,east,west,593.28125,0.4947368421052632
1924,easter,noise,733.258064516129,0.4152631578947369
1925,easter,sunday,629.3548387096774,0.4152631578947369
1926,economy,find,564.516129032258,0.4794736842105263
1927,economy,society,601.75,0.4794736842105263
1928,ecstasy,crackle,751.516129032258,0.4826315789473684
1929,ecstasy,fantasy,679.1333333333333,0.4826315789473684
1930,editor,where,610.0645161290323,0.4705263157894737
1931,editor,writer,593.2413793103449,0.4705263157894737
1932,education,chew,679.0344827586207,0.4378947368421053
1933,education,higher,601.2903225806451,0.4378947368421053
1934,effect,cause,643.0967741935484,0.4473684210526316
1935,effect,group,623.1612903225806,0.4473684210526316
1936,effort,try,592.125,0.38052631578947366
1937,effort,workout,708.0,0.38052631578947366
1938,egg,breakfast,669.78125,0.44789473684210523
1939,egg,soda,767.75,0.44789473684210523
1942,ego,adjective,886.1666666666666,0.37842105263157894
1943,ego,id,830.625,0.37842105263157894
1946,eight,horse,674.0645161290323,0.7436842105263157
1947,eight,octopus,839.6551724137931,0.7436842105263157
1950,elaborate,explain,639.5757575757576,0.42894736842105263
1951,elaborate,sport,582.1666666666666,0.42894736842105263
1952,electrician,similar,703.84375,0.46
1953,electrician,wire,610.3333333333334,0.46
1954,electron,neutron,852.2333333333333,0.5021052631578947
1955,electron,work,699.3548387096774,0.5021052631578947
1958,elephant,cute,614.3870967741935,0.4731578947368421
1959,elephant,peanut,671.15625,0.4731578947368421
1960,elevator,lots,663.0322580645161,0.4421052631578948
1961,elevator,stair,639.258064516129,0.4421052631578948
1962,elf,santa,693.741935483871,0.3589473684210526
1963,elf,writing,670.0333333333333,0.3589473684210526
1964,elimination,destruction,760.1290322580645,0.3331578947368421
1965,elimination,orange,606.6129032258065,0.3331578947368421
1966,embarrass,blush,710.074074074074,0.4584210526315789
1967,embarrass,math,594.6774193548387,0.4584210526315789
1968,embrace,hug,593.741935483871,0.4473684210526316
1969,embrace,neuron,822.6538461538462,0.4473684210526316
1970,emergency,ambulance,735.4333333333333,0.4463157894736842
1971,emergency,irritating,935.7096774193548,0.4463157894736842
1972,emotion,feeling,632.9032258064516,0.4826315789473684
1973,emotion,shoe,729.3333333333334,0.4826315789473684
1974,empathy,slow,615.0,0.4757894736842105
1975,empathy,sorry,643.53125,0.4757894736842105
1976,emperor,ruler,619.5,0.49947368421052635
1977,emperor,thin,746.741935483871,0.49947368421052635
1978,empire,china,619.5,0.44052631578947365
1979,empire,enter,638.3225806451613,0.44052631578947365
1980,employee,college,579.90625,0.4110526315789474
1981,employee,employer,683.8787878787879,0.4110526315789474
1982,employment,reaction,682.516129032258,0.42105263157894735
1983,employment,unemploymen,802.0,0.42105263157894735
1984,empty,can,616.0967741935484,0.43315789473684213
1985,empty,duty,862.0322580645161,0.43315789473684213
1986,end,start,777.9677419354839,0.5010526315789473
1987,end,stripe,719.1034482758621,0.5010526315789473
1988,ending,beginning,652.9032258064516,0.46684210526315795
1989,ending,three,660.34375,0.46684210526315795
1990,endless,asia,694.5483870967741,0.4673684210526316
1991,endless,class,636.8181818181819,0.4673684210526316
1992,enemy,rip,819.7037037037037,0.48157894736842105
1993,enemy,russia,817.0333333333333,0.48157894736842105
1994,energetic,communist,891.4285714285714,0.4542105263157895
